index,angle,doppler,frequency,inventory_prob,m,orientation,q,read_tid_prob,rounds_per_tag,speed,tari,trext
71,0.5235987755982988,True,860000000.0,0.9234,M4,back,2,0.683,18.5648,72.5,6.25e-06,True
72,0.5235987755982988,True,860000000.0,0.9434,M4,front,2,0.7288,6.033,72.5,1.875e-05,True
73,0.5235987755982988,True,860000000.0,0.9516,M4,back,2,0.731,5.862,72.5,1.875e-05,True
74,0.5235987755982988,True,860000000.0,0.9394,M4,front,2,0.6936,4.5942,72.5,2.5e-05,True
75,0.5235987755982988,True,860000000.0,0.9436,M4,back,2,0.7084,4.4778,72.5,2.5e-05,True
76,0.5235987755982988,True,860000000.0,0.9072,M4,front,2,0.663,18.099,75.0,6.25e-06,True
77,0.5235987755982988,True,860000000.0,0.9218,M4,back,2,0.6808,17.7126,75.0,6.25e-06,True
78,0.5235987755982988,True,860000000.0,0.946,M4,front,2,0.7346,5.797,75.0,1.875e-05,True
79,0.5235987755982988,True,860000000.0,0.9426,M4,back,2,0.7348,5.6608,75.0,1.875e-05,True
80,0.5235987755982988,True,860000000.0,0.9464,M4,front,2,0.6844,4.4324,75.0,2.5e-05,True
81,0.5235987755982988,True,860000000.0,0.9508,M4,back,2,0.7,4.377,75.0,2.5e-05,True
82,0.5235987755982988,True,860000000.0,0.9022,M4,front,2,0.6778,17.6122,77.5,6.25e-06,True
83,0.5235987755982988,True,860000000.0,0.9208,M4,back,2,0.662,17.091,77.5,6.25e-06,True
84,0.5235987755982988,True,860000000.0,0.9396,M4,front,2,0.7306,5.6432,77.5,1.875e-05,True
85,0.5235987755982988,True,860000000.0,0.944,M4,back,2,0.7212,5.446,77.5,1.875e-05,True
86,0.5235987755982988,True,860000000.0,0.9386,M4,front,2,0.674,4.2968,77.5,2.5e-05,True
87,0.5235987755982988,True,860000000.0,0.944,M4,back,2,0.6722,4.2538,77.5,2.5e-05,True
88,0.5235987755982988,True,860000000.0,0.8924,M4,front,2,0.6416,17.548,80.0,6.25e-06,True
89,0.5235987755982988,True,860000000.0,0.8948,M4,back,2,0.6226,16.6604,80.0,6.25e-06,True
90,0.5235987755982988,True,860000000.0,0.9378,M4,front,2,0.6978,5.6156,80.0,1.875e-05,True
91,0.5235987755982988,True,860000000.0,0.9374,M4,back,2,0.6606,5.3908,80.0,1.875e-05,True
92,0.5235987755982988,True,860000000.0,0.941,M4,front,2,0.6412,4.2478,80.0,2.5e-05,True
93,0.5235987755982988,True,860000000.0,0.9264,M4,back,2,0.6124,4.1798,80.0,2.5e-05,True
94,0.5235987755982988,True,860000000.0,0.871,M4,front,2,0.5764,17.2614,82.5,6.25e-06,True
95,0.5235987755982988,True,860000000.0,0.8924,M4,back,2,0.608,16.16,82.5,6.25e-06,True
96,0.5235987755982988,True,860000000.0,0.921,M4,front,2,0.6152,5.4856,82.5,1.875e-05,True
97,0.5235987755982988,True,860000000.0,0.928,M4,back,2,0.6446,5.2326,82.5,1.875e-05,True
98,0.5235987755982988,True,860000000.0,0.9328,M4,front,2,0.5608,4.1818,82.5,2.5e-05,True
99,0.5235987755982988,True,860000000.0,0.928,M4,back,2,0.5928,4.0798,82.5,2.5e-05,True
100,0.5235987755982988,True,860000000.0,0.8672,M4,front,2,0.5732,16.5034,85.0,6.25e-06,True
101,0.5235987755982988,True,860000000.0,0.9094,M4,back,2,0.6622,15.6678,85.0,6.25e-06,True
102,0.5235987755982988,True,860000000.0,0.914,M4,front,2,0.6172,5.3002,85.0,1.875e-05,True
103,0.5235987755982988,True,860000000.0,0.9342,M4,back,2,0.6772,5.0586,85.0,1.875e-05,True
104,0.5235987755982988,True,860000000.0,0.9182,M4,front,2,0.5574,4.0612,85.0,2.5e-05,True
105,0.5235987755982988,True,860000000.0,0.9232,M4,back,2,0.6304,3.956,85.0,2.5e-05,True
106,0.5235987755982988,True,860000000.0,0.8826,M4,front,2,0.604,15.565,87.5,6.25e-06,True
107,0.5235987755982988,True,860000000.0,0.9038,M4,back,2,0.637,15.299,87.5,6.25e-06,True
108,0.5235987755982988,True,860000000.0,0.9258,M4,front,2,0.6428,5.0864,87.5,1.875e-05,True
109,0.5235987755982988,True,860000000.0,0.9304,M4,back,2,0.6732,4.9926,87.5,1.875e-05,True
110,0.5235987755982988,True,860000000.0,0.93,M4,front,2,0.5906,3.904,87.5,2.5e-05,True
111,0.5235987755982988,True,860000000.0,0.9216,M4,back,2,0.613,3.84,87.5,2.5e-05,True
112,0.5235987755982988,False,860000000.0,0.9454,M4,front,2,0.7134,11.2612,70.0,1.25e-05,True
113,0.5235987755982988,False,860000000.0,0.9418,M4,back,2,0.7156,11.1894,70.0,1.25e-05,True
114,0.5235987755982988,False,860000000.0,0.9374,M4,front,2,0.7114,10.8114,72.5,1.25e-05,True
115,0.5235987755982988,False,860000000.0,0.9266,M4,back,2,0.701,10.6762,72.5,1.25e-05,True
116,0.5235987755982988,False,860000000.0,0.933,M4,front,2,0.6974,10.4462,75.0,1.25e-05,True
117,0.5235987755982988,False,860000000.0,0.9246,M4,back,2,0.6818,10.4234,75.0,1.25e-05,True
118,0.5235987755982988,False,860000000.0,0.932,M4,front,2,0.679,10.1618,77.5,1.25e-05,True
119,0.5235987755982988,False,860000000.0,0.9264,M4,back,2,0.6864,10.056,77.5,1.25e-05,True
120,0.5235987755982988,False,860000000.0,0.9342,M4,front,2,0.6866,9.8232,80.0,1.25e-05,True
121,0.5235987755982988,False,860000000.0,0.932,M4,back,2,0.6738,9.7358,80.0,1.25e-05,True
122,0.5235987755982988,False,860000000.0,0.9266,M4,front,2,0.675,9.6078,82.5,1.25e-05,True
123,0.5235987755982988,False,860000000.0,0.9302,M4,back,2,0.6774,9.4506,82.5,1.25e-05,True
124,0.5235987755982988,False,860000000.0,0.9362,M4,front,2,0.68,9.3166,85.0,1.25e-05,True
125,0.5235987755982988,False,860000000.0,0.936,M4,back,2,0.6876,9.1778,85.0,1.25e-05,True
126,0.5235987755982988,False,860000000.0,0.9352,M4,front,2,0.6722,9.0638,87.5,1.25e-05,True
127,0.5235987755982988,False,860000000.0,0.935,M4,back,2,0.6788,8.9004,87.5,1.25e-05,True
