index,angle,doppler,frequency,inventory_prob,m,orientation,q,read_tid_prob,rounds_per_tag,speed,tari,trext
72,0.5235987755982988,True,860000000.0,0.9182,M4,front,2,0.6214,4.79,92.5,1.875e-05,True
73,0.5235987755982988,True,860000000.0,0.9196,M4,back,2,0.628,4.7928,92.5,1.875e-05,True
74,0.5235987755982988,True,860000000.0,0.9226,M4,front,2,0.5774,3.6848,92.5,2.5e-05,True
75,0.5235987755982988,True,860000000.0,0.9168,M4,back,2,0.5722,3.7044,92.5,2.5e-05,True
76,0.5235987755982988,True,860000000.0,0.8858,M4,front,2,0.6106,13.9494,95.0,6.25e-06,True
77,0.5235987755982988,True,860000000.0,0.8814,M4,back,2,0.612,13.969,95.0,6.25e-06,True
78,0.5235987755982988,True,860000000.0,0.9182,M4,front,2,0.6122,4.6772,95.0,1.875e-05,True
79,0.5235987755982988,True,860000000.0,0.9146,M4,back,2,0.6152,4.648,95.0,1.875e-05,True
80,0.5235987755982988,True,860000000.0,0.9144,M4,front,2,0.5644,3.588,95.0,2.5e-05,True
81,0.5235987755982988,True,860000000.0,0.9022,M4,back,2,0.5552,3.6052,95.0,2.5e-05,True
82,0.5235987755982988,True,860000000.0,0.873,M4,front,2,0.6132,13.5292,97.5,6.25e-06,True
83,0.5235987755982988,True,860000000.0,0.8776,M4,back,2,0.6018,13.6666,97.5,6.25e-06,True
84,0.5235987755982988,True,860000000.0,0.914,M4,front,2,0.6074,4.5876,97.5,1.875e-05,True
85,0.5235987755982988,True,860000000.0,0.9102,M4,back,2,0.5856,4.5518,97.5,1.875e-05,True
86,0.5235987755982988,True,860000000.0,0.9074,M4,front,2,0.5602,3.52,97.5,2.5e-05,True
87,0.5235987755982988,True,860000000.0,0.9004,M4,back,2,0.5402,3.557,97.5,2.5e-05,True
88,0.5235987755982988,True,860000000.0,0.8656,M4,front,2,0.5896,13.1284,100.0,6.25e-06,True
89,0.5235987755982988,True,860000000.0,0.8722,M4,back,2,0.586,13.2846,100.0,6.25e-06,True
90,0.5235987755982988,True,860000000.0,0.9,M4,front,2,0.5946,4.448,100.0,1.875e-05,True
91,0.5235987755982988,True,860000000.0,0.9028,M4,back,2,0.5786,4.442,100.0,1.875e-05,True
92,0.5235987755982988,True,860000000.0,0.8962,M4,front,2,0.5468,3.441,100.0,2.5e-05,True
93,0.5235987755982988,True,860000000.0,0.8934,M4,back,2,0.5208,3.5018,100.0,2.5e-05,True
94,0.5235987755982988,True,860000000.0,0.8672,M4,front,2,0.581,12.8682,102.5,6.25e-06,True
95,0.5235987755982988,True,860000000.0,0.8648,M4,back,2,0.5724,12.9026,102.5,6.25e-06,True
96,0.5235987755982988,True,860000000.0,0.8982,M4,front,2,0.5754,4.349,102.5,1.875e-05,True
97,0.5235987755982988,True,860000000.0,0.902,M4,back,2,0.563,4.346,102.5,1.875e-05,True
98,0.5235987755982988,True,860000000.0,0.8904,M4,front,2,0.5218,3.3386,102.5,2.5e-05,True
99,0.5235987755982988,True,860000000.0,0.9002,M4,back,2,0.507,3.3994,102.5,2.5e-05,True
100,0.5235987755982988,True,860000000.0,0.8428,M4,front,2,0.5602,12.4406,105.0,6.25e-06,True
101,0.5235987755982988,True,860000000.0,0.8516,M4,back,2,0.544,12.393,105.0,6.25e-06,True
102,0.5235987755982988,True,860000000.0,0.885,M4,front,2,0.5532,4.248,105.0,1.875e-05,True
103,0.5235987755982988,True,860000000.0,0.8894,M4,back,2,0.5424,4.1976,105.0,1.875e-05,True
104,0.5235987755982988,True,860000000.0,0.8756,M4,front,2,0.5072,3.3328,105.0,2.5e-05,True
105,0.5235987755982988,True,860000000.0,0.8764,M4,back,2,0.4928,3.3106,105.0,2.5e-05,True
106,0.5235987755982988,True,860000000.0,0.8438,M4,front,2,0.5618,12.2264,107.5,6.25e-06,True
107,0.5235987755982988,True,860000000.0,0.842,M4,back,2,0.5378,12.1154,107.5,6.25e-06,True
108,0.5235987755982988,True,860000000.0,0.8834,M4,front,2,0.5512,4.1456,107.5,1.875e-05,True
109,0.5235987755982988,True,860000000.0,0.8842,M4,back,2,0.5158,4.1094,107.5,1.875e-05,True
110,0.5235987755982988,True,860000000.0,0.8736,M4,front,2,0.5134,3.2374,107.5,2.5e-05,True
111,0.5235987755982988,True,860000000.0,0.8646,M4,back,2,0.4726,3.252,107.5,2.5e-05,True
112,0.5235987755982988,False,860000000.0,0.937,M4,front,2,0.665,8.7316,90.0,1.25e-05,True
113,0.5235987755982988,False,860000000.0,0.9312,M4,back,2,0.6826,8.6808,90.0,1.25e-05,True
114,0.5235987755982988,False,860000000.0,0.9392,M4,front,2,0.6704,8.5092,92.5,1.25e-05,True
115,0.5235987755982988,False,860000000.0,0.9368,M4,back,2,0.6804,8.4372,92.5,1.25e-05,True
116,0.5235987755982988,False,860000000.0,0.941,M4,front,2,0.6736,8.28,95.0,1.25e-05,True
117,0.5235987755982988,False,860000000.0,0.9424,M4,back,2,0.6698,8.231,95.0,1.25e-05,True
118,0.5235987755982988,False,860000000.0,0.9476,M4,front,2,0.6736,8.1046,97.5,1.25e-05,True
119,0.5235987755982988,False,860000000.0,0.9414,M4,back,2,0.6774,8.0152,97.5,1.25e-05,True
120,0.5235987755982988,False,860000000.0,0.9412,M4,front,2,0.6804,7.9016,100.0,1.25e-05,True
121,0.5235987755982988,False,860000000.0,0.9396,M4,back,2,0.6728,7.8426,100.0,1.25e-05,True
122,0.5235987755982988,False,860000000.0,0.9396,M4,front,2,0.6672,7.7428,102.5,1.25e-05,True
123,0.5235987755982988,False,860000000.0,0.9354,M4,back,2,0.6716,7.6278,102.5,1.25e-05,True
124,0.5235987755982988,False,860000000.0,0.9426,M4,front,2,0.6594,7.4958,105.0,1.25e-05,True
125,0.5235987755982988,False,860000000.0,0.9468,M4,back,2,0.6758,7.438,105.0,1.25e-05,True
126,0.5235987755982988,False,860000000.0,0.9402,M4,front,2,0.6626,7.41,107.5,1.25e-05,True
127,0.5235987755982988,False,860000000.0,0.9456,M4,back,2,0.678,7.327,107.5,1.25e-05,True
